source,target
Liao_etal_2014,Lighthill_1960
Liao_etal_2014,Li_etal_2013
Liao_etal_2014,Li_etal_2012_b
Liao_etal_2014,Videler_1993
Liao_etal_2014,LiuHu_2010
LiuHu_2005,Streitlien_etal_1996
LiuHu_2005,Guo_etal_1998
LiuHu_2005,Videler_1993
LiuHu_2005,Spierts_1999
LiuHu_2005,Liu_2004
LiuHu_2005,Yu_2004
LiuHu_2005,DruckerLauder_2001_c
LiuHu_2010,Anderson_1997
LiuHu_2010,Nato_2000
LiuHu_2010,Witting_etal_2001
LiuHu_2010,Liang_etal_2002
LiuHu_2010,Guo_etal_1998
LiuHu_2010,Hu_etal_2008
LiuHu_2010,Anderson_etal_1998
LiuHu_2010,Nagrath_etal_1996
LiuHu_2010,Zhao_etal_2006
LiuHu_2010,Low_2006
LiuHu_2010,Lauder_2004
LiuHu_2010,McHenry_etal_1995
LiuHu_2010,Liu_etal_2004
LiuHu_2010,Yu_etal_2002
LiuHu_2010,Barrett_etal_1996
LiuHu_2010,Sfakiotakis_etal_1999
LiuHu_2010,Anderson_1996
LiuHu_2010,Lighthill_1960
LiuHu_2010,Triantafyllou_1995
LiuHu_2010,Morganse_etal_2001
LiuHu_2010,LiuHu_2005
LiuHu_2010,Lauder_2004
LiuHu_2010,Spierts_1999
Li_etal_2016,Bandyopadhyay_2005
Li_etal_2016,Low_2009_b
Li_etal_2016,Tan_2011
Li_etal_2016,Zhang_etal_2014
Li_etal_2016,Yu_etal_2012
Li_etal_2016,Sfakiotakis_etal_1999
Li_etal_2016,SalumaeKruusmaa_2013
Li_etal_2016,Liu_2006
Li_etal_2016,Wen_etal_2012
Li_etal_2016,Du_etal_2015
Li_etal_2016,Hu_etal_2009
Li_etal_2016,Low_etal_2009
Li_etal_2016,Rus_2015
Li_etal_2016,Triantafyllou_1995
Li_etal_2016,Yu_etal_2005_b
Li_etal_2016,Hu_etal_2006
Li_etal_2016,Wen_etal_2013
Li_etal_2016,Ding_etal_2013
Li_etal_2016,Wang_2014
Li_etal_2016,LiuHu_2010
Li_etal_2016,Wu_etal_2014
Li_etal_2016,Ren_etal_2016
Li_etal_2016,McIsaacOstrowski_2003
Li_etal_2016,Anton_etal_2009
Li_etal_2016,Zhou_etal_2008
Li_etal_2016,Zhou_etal_2012
Li_etal_2016,DAout_1999
Li_etal_2016,Islam_etal_2006
Li_etal_2016,Yu_etal_2015
Li_etal_2016,Wang_etal_2011
Li_etal_2016,Li_etal_2015
Li_etal_2016,Li_etal_2014
Li_etal_2016,Li_etal_2014_b
Li_etal_2016,Lighthill_1960
Li_etal_2016,Gray_1933
Li_etal_2016,Sparenberg_2002
Li_etal_2016,DewarGraham_1994c
Li_etal_2016,Shao_2012
Li_etal_2016,Kennedy_1995
Li_etal_2016,Shi_1998
Li_etal_2016,Clerc_2002
Li_etal_2016,Barrett_etal_1999
LowChong_2010,Chong_2009
LowChong_2010,Wernli_1999
LowChong_2010,Lionel_2006
LowChong_2010,Kato_2000
LowChong_2010,Saimek_2004
LowChong_2010,MacIver_etal_2004
LowChong_2010,Leonard_1995
LowChong_2010,Low_2006
LowChong_2010,Breder_1926
LowChong_2010,Lauder_2005
LowChong_2010,Taguchi_1986
LowChong_2010,Low_etal_2010
LowChong_2010,Triantafyllou_etal_1993
LowChong_2010,Lindsey_1978
LowChong_2010,Magnuson_1978
LowChong_2010,Sfakiotakis_etal_1999
LowChong_2010,Triantafyllou_etal_2005
LowChong_2010,Zhou_etal_2009
LowChong_2010,Low_2009
LowChong_2010,Prempraneerach_2003
LowChong_2010,Low_2009_b
LowChong_2010,Zhou_2010
Lucas_etal_2015,Lucas_etal_2014
Lucas_etal_2015,McHenry_etal_1995
Lucas_etal_2015,Combes_2003
Lucas_etal_2015,Rome_etal_1993
Lucas_etal_2015,Long_etal_1994
Lucas_etal_2015,Jayne_1995_b
Lucas_etal_2015,Jayne_1995_c
Lucas_etal_2015,JayneLauder_1995
Lucas_etal_2015,Syme_2002_b
Lucas_etal_2015,DonleyDickson_2000
Lucas_etal_2015,Donley_etal_2004
Lucas_etal_2015,Tytell_2004_c
Lucas_etal_2015,Affleck_1950
Lucas_etal_2015,Webb_1975
Lucas_etal_2015,Drucker_2001_b
Lucas_etal_2015,Tytell_2008_b
Lucas_etal_2015,Tytell_etal_2010_b
Lucas_etal_2015,Flammang_etal_2011
Lucas_etal_2015,Lauder_etal_2011
Lucas_etal_2015,Borazjani_2013_b
Lucas_etal_2015,Shelton_etal_2014
Lucas_etal_2015,Feilich_2015
Lucas_etal_2015,Long_1998
Lucas_etal_2015,Long_etal_2002
Lucas_etal_2015,Tytell_etal_2010
Lucas_etal_2015,Alben_etal_2012
Lucas_etal_2015,Moored_etal_2012
Lucas_etal_2015,Dewey_etal_2013
Lucas_etal_2015,WenLauder_2013
Lucas_etal_2015,Quinn_etal_2014_b
Lucas_etal_2015,Quinn_etal_2014
Lucas_etal_2015,Quinn_etal_2015
Lucas_etal_2015,Lauder_etal_2011_b
Lucas_etal_2015,Riggs_etal_2010
Lucas_etal_2015,Cleaver_etal_2014
Lucas_etal_2015,Cleaver_2003
Lucas_etal_2015,Lauder_2007
Lucas_etal_2015,Wen_etal_2014
Lucas_etal_2015,Kancharala_2014
Lucas_etal_2015,Quinn_2002
Lucas_etal_2015,Wobbrock_etal_2011
Lucas_etal_2015,Benjamini_1995
Lucas_etal_2015,Pérez_2007
Lucas_etal_2015,Winter_2009
Lucas_etal_2015,Bainbridge_1958
Lucas_etal_2015,Muller_etal_1997
Lucas_etal_2015,Wolfgang_etal_1999
Lucas_etal_2015,Colin_etal_2012
Manfredi_etal_2013,Albu-Schaffer_etal_2007
Manfredi_etal_2013,Arkin_1998
Manfredi_etal_2013,Ascari_etal_2009
Manfredi_etal_2013,Ayers_etal_2000
Manfredi_etal_2013,Bar-Cohen_2012
Manfredi_etal_2013,Barranco_etal_2009
Manfredi_etal_2013,Beer_etal_1997
Manfredi_etal_2013,Bradski_2008
Manfredi_etal_2013,Chiel_etal_2009
Manfredi_etal_2013,Crespi_2009
Manfredi_etal_2013,Durr_etal_2004
Manfredi_etal_2013,Ekeberg_1993
Manfredi_etal_2013,Ekeberg_1999
Manfredi_etal_2013,Grillner_2003
Manfredi_etal_2013,Grillner_2006
Manfredi_etal_2013,Grillner_etal_2007
Manfredi_etal_2013,Hardisty_1986
Manfredi_etal_2013,Hardisty_1971
Manfredi_etal_2013,Hochhalter_2011
Manfredi_etal_2013,Hu_etal_2010
Manfredi_etal_2013,Hunter_1992
Manfredi_etal_2013,Ijspeert_2008
Manfredi_etal_2013,Islam_etal_20061
Manfredi_etal_2013,Kawato_2000
Manfredi_etal_2013,Laine_etal_1998
Manfredi_etal_2013,Li_etal_2012_c
Manfredi_etal_2013,Madden_etal_2004
Manfredi_etal_2013,Manfredi_etal_2006
Manfredi_etal_2013,Manfredi_etal_2009
Manfredi_etal_2013,Mazzolai_etal_2011
Manfredi_etal_2013,Ott_etal_2008
Manfredi_etal_2013,Park_etal_2012
Manfredi_etal_2013,Pfeifer_etal_2005
Manfredi_etal_2013,Pratt_1995
Manfredi_etal_2013,Rovainen_1979
Manfredi_etal_2013,Saitoh_etal_2007
Manfredi_etal_2013,Scarfogliero_etal_2009
Manfredi_etal_2013,Stefanini_etal_2012
Manfredi_etal_2013,Webb_2000
Manfredi_etal_2013,Webb_2001_c
Manfredi_etal_2013,Webb_2001_b
Manfredi_etal_2013,Webb_2008
Marchese_etal_2014,DomeniciBlake_1997
Marchese_etal_2014,Borazjani_etal_2012
Marchese_etal_2014,Wakeling_1999
Marchese_etal_2014,Jayne_1993
Marchese_etal_2014,Webb_1980_b
Marchese_etal_2014,Walker_etal_2005
Marchese_etal_2014,Gibb_etal_2006
Marchese_etal_2014,Domenici_etal_2008
Marchese_etal_2014,Bergstrom_2002
Marchese_etal_2014,Shepherd_etal_2011
Marchese_etal_2014,Shepherd_etal_2013
Marchese_etal_2014,Onal_2013
Marchese_etal_2014,Onal_etal_2011
Marchese_etal_2014,Marchese_etal_2013
Marchese_etal_2014,LiuHu_2010
Marchese_etal_2014,Barrett_etal_1999
Marchese_etal_2014,Triantafyllou_1995
Marchese_etal_2014,Zhong_etal_2009
Marchese_etal_2014,Wen_etal_2012_b
Marchese_etal_2014,LiuHu_2005
Marchese_etal_2014,Xu_etal_2012
Marchese_etal_2014,Su_etal_2011
Marchese_etal_2014,Lauder_etal_2012
Marchese_etal_2014,Alben_etal_2012
Marchese_etal_2014,Valdivia_y_Alvarado_2006
Marchese_etal_2014,el_Daou_etal_2012
Marchese_etal_2014,el_Daou_etal_2011
Marchese_etal_2014,Feng_etal_2011
Marchese_etal_2014,Long_etal_2011
Marchese_etal_2014,Long_etal_2011_b
Marchese_etal_2014,Shen_etal_2013
Marchese_etal_2014,Correll_etal_2014
Marchese_etal_2014,Marchese_etal_2011
Marchese_etal_2014,Spierts_1999
Marchese_etal_2014,Otis_1954
Marchese_etal_2014,Haaland_1983
Marchese_etal_2014,HarperBlake_1990
Marchese_etal_2014,DomeniciBlake_1991
Marchese_etal_2014,Foreman_1993
Marchese_etal_2014,Eaton_etal_2001
Marchese_etal_2014,Woehl_2007
Marchese_etal_2014,Tytell_2002
MasonBurdick_2000,Childress_1981
MasonBurdick_2000,Newman_1975
MasonBurdick_2000,Lighthill_1975
MasonBurdick_2000,Harper_etal_1998
MasonBurdick_2000,Anderson_etal_1998
MasonBurdick_2000,Ahlborn_etal_1991
MasonBurdick_2000,Ahlborn_etal_1997
MasonBurdick_2000,Weihs_1972
MasonBurdick_2000,Weihs_1973
MasonBurdick_2000,Mason_1999
MasonBurdick_2000,Ostrowski_1995
MasonBurdick_2000,Kelly_1995
MasonBurdick_2000,Triantafyllou_etal_1993
MasonBurdick_2000,Weihs_1975
Mazumdar_etal_2008,Newman_1977
Mazumdar_etal_2008,Colgate_2004
Mazumdar_etal_2008,Blake_etal_1995
Mazumdar_etal_2008,AndersonChhabra_2002
Mazumdar_etal_2008,Triantafyllou_2003
Mazumdar_etal_2008,LiuHu_2005
Mazumdar_etal_2008,Valdivia_y_Alvarado_2006
Mazumdar_etal_2008,Valdivia_y_Alvarado_2005_b
Mazumdar_etal_2008,Hoerner_1965
Mazumdar_etal_2008,Klaka_2003
Mazumdar_etal_2008,Munson_etal_1998
Mazumdar_etal_2008,Fish_etal_2006
Mazumdar_etal_2008,Lighthill_1975
Mazumdar_etal_2008,Smit_1965
Mazumdar_etal_2008,Anderson_1999_b
Mazumdar_etal_2008,Lighthill_1960
Mazumdar_etal_2008,Anderson_etal_2001_b
Mazumdar_etal_2008,Schultz_2002
Mazumdar_etal_2008,Cheng_etal_1991
McGovern_etal_2009,Banyopadhyay_2005
McGovern_etal_2009,Videler_1993
McGovern_etal_2009,Colgate_2004
McGovern_etal_2009,Lindsey_1978
McGovern_etal_2009,Triantafyllou_etal_1993
McGovern_etal_2009,Thorsen_2005
McGovern_etal_2009,Alici_etal_2007
McGovern_etal_2009,Kamamichi_etal_2006
McGovern_etal_2009,Kim_etal_2005
McGovern_etal_2009,Rossiter_2006
McGovern_etal_2009,Tan_2006
McGovern_etal_2009,Wang_etal_2007
McGovern_etal_2009,Wang_2007
McGovern_etal_2009,Iosilevskii_2008
McGovern_etal_2009,Wiguna_etal_2007
McGovern_etal_2009,Gou_etal_2003
McGovern_etal_2009,Sfakiotakis_etal_1999
McGovern_etal_2009,Taylor_2003
McGovern_etal_2009,Hara_etal_2004
McGovern_etal_2009,Hara_etal_2004_b
McGovern_etal_2009,Hara_etal_2004_c
McGovern_etal_2009,Hara_etal_2005
McGovern_etal_2009,Wu_2006
McGovern_etal_2009,Minato_etal_2007
McGovern_etal_2009,John_etal_2008
McGovern_etal_2009,Muzikar_2002
McGovern_etal_2009,Cengel_2006
McGovern_etal_2009,Hoerner_1964
McGovern_etal_2009,Alici_2007
McGovern_etal_2009,Metz_etal_2006
McGovern_etal_2009,Triantafyllou_1995
McGovern_etal_2009,Alici_2009
McGovern_etal_2009,Alici_2006
Ming_etal_2009,Kim_2004
Ming_etal_2009,Nakashima_1996
Ming_etal_2009,Guo_etal_2006
Ming_etal_2009,Anderson_1998
Ming_etal_2009,Deng_2005
Ming_etal_2009,Low_2006
Ming_etal_2009,Nakashima_1996
Ming_etal_2009,MojarradShahinpoor_1997
Ming_etal_2009,Guo_etal_1998
Ming_etal_2009,Yamakita_etal_2005
Ming_etal_2009,Guo_etal_2006
Ming_etal_2009,Boyer_etal_2006
MojarradShahinpoor_1997,Grodzinsky_1974
MojarradShahinpoor_1997,Grodzinsky_1974_b
MojarradShahinpoor_1997,Grodzinsky_1976
MojarradShahinpoor_1997,Kuhn_1949
MojarradShahinpoor_1997,Katchalsky_1949
MojarradShahinpoor_1997,Shahinpoor_1994
MojarradShahinpoor_1997,Shahinpoor_1993
MojarradShahinpoor_1997,Shahinpoor_1994_b
MojarradShahinpoor_1997,Shahinpoor_etal_1994
MojarradShahinpoor_1997,Osada_1992
MojarradShahinpoor_1997,Oguro_1993
MojarradShahinpoor_1997,Asaka_etal_1995
MojarradShahinpoor_1997,Hamlen_1965
MojarradShahinpoor_1997,Guo_etal_1994
MojarradShahinpoor_1997,Alexanderowicz_1963
MojarradShahinpoor_1997,Rosen_1959
MojarradShahinpoor_1997,Webb_1983_c
MojarradShahinpoor_1997,Shahinpoor_1992
MojarradShahinpoor_1997,Segalman_etal_1991
MojarradShahinpoor_1997,Maddock_etal_1994
MojarradShahinpoor_1997,Bone_1982
Nguyen_etal_2021,Clapham_2014
Nguyen_etal_2021,Manfredi_etal_2013
Nguyen_etal_2021,Ayers_etal_2000
Nguyen_etal_2021,Curet_etal_2011
Nguyen_etal_2021,Katzschmann_etal_2018
Nguyen_etal_2021,Donatelli_etal_2018
Nguyen_etal_2021,Marchese_etal_2014
Nguyen_etal_2021,Frame_etal_2018
Nguyen_etal_2021,Hou_etal_2019
Nguyen_etal_2021,Aubin_etal_2019
Nguyen_etal_2021,Christianson_etal_2018
Nguyen_etal_2021,Feng_etal_2020
Nguyen_etal_2021,Sfakiotakis_etal_1999
Nguyen_etal_2021,Magnuson_1978
Nguyen_etal_2021,Gemmell_etal_2016
Nguyen_etal_2021,Tytell_2004
Nguyen_etal_2021,Webb_1984_d
Nguyen_etal_2021,Gemmell_etal_2013
Nguyen_etal_2021,Odor_etal_2013
Nguyen_etal_2021,Westphal_etal_2011
Nguyen_etal_2021,Low_etal_2006
Nguyen_etal_2021,Crespi_etal_2013
Nguyen_etal_2021,Ijspeert_2007
Nguyen_etal_2021,ChenJiang_2019
Nguyen_etal_2021,Zhong_etal_2017b
Nguyen_etal_2021,Shintake_etal_2018_b
Nguyen_etal_2021,Katzschmann_etal_2014
Nguyen_etal_2021,VorusTaravella_2011
Nguyen_etal_2021,Sfakiotakis_etal_1999
Nguyen_etal_2021,Cengel_2010
Nguyen_etal_2021,Pineirua_etal_2015
Nguyen_etal_2021,Nguyen_2020
Nguyen_etal_2021,Onal_2012
Nguyen_etal_2021,Ramananarivo_etal_2013
Nguyen_etal_2021,Quinn_etal_2015
Nguyen_etal_2021,Barrett_etal_1999
Nguyen_etal_2021,di_Santo_etal_2017
Nguyen_etal_2021,Zhu_etal_2019
Nguyen_etal_2021,Tytell_2004_b
Porez_etal_2014,Alamir_2007
Porez_etal_2014,Barrett_1996_b
Porez_etal_2014,Batchelor_1967
Porez_etal_2014,Bergmann_2011
Porez_etal_2014,Boyer_2011
Porez_etal_2014,Boyer_etal_2009
Porez_etal_2014,Boyer_etal_2010
Porez_etal_2014,Boyer_etal_2008
Porez_etal_2014,Breder_1926
Porez_etal_2014,Candelier_etal_2011
Porez_etal_2014,Carling_etal_1998
Porez_etal_2014,Crespi_2008
Porez_etal_2014,El-Rafei_2008
Porez_etal_2014,El-Rafei_2008_b
Porez_etal_2014,Eldredge_2006
Porez_etal_2014,Farnell_etal_2005
Porez_etal_2014,Featherstone_1983
Porez_etal_2014,Gray_1933
Porez_etal_2014,Hill_1998
Porez_etal_2014,Hoerner_1965
Porez_etal_2014,Kanso_2009
Porez_etal_2014,Kelly_2000
Porez_etal_2014,Kern_2006
Porez_etal_2014,Khalil_etal_2007
Porez_etal_2014,Kirchhoff_1869
Porez_etal_2014,Lamb_1932
Porez_etal_2014,Leroyer_2005
Porez_etal_2014,Lighthill_1960
Porez_etal_2014,Lighthill_1970
Porez_etal_2014,Lighthill_1971
Porez_etal_2014,LiuHu_2010
Porez_etal_2014,Liu_1999
Porez_etal_2014,McIsaacOstrowski_2003
Porez_etal_2014,Milne-Thomson_1996
Porez_etal_2014,Morel_2012
Porez_etal_2014,Morel_2012_b
Porez_etal_2014,Morel_2012_c
Porez_etal_2014,Morel_etal_2011
Porez_etal_2014,Morgansen_etal_2007
Porez_etal_2014,Munk_1924
Porez_etal_2014,Porez_etal_2011
Porez_etal_2014,Saffman_1992
Porez_etal_2014,Salumäe_2011
Porez_etal_2014,Spong_1987
Porez_etal_2014,Stefanini_etal_2012_b
Porez_etal_2014,Taylor_1952
Porez_etal_2014,Tytell_2004_b
Porez_etal_2014,Tytell_etal_2010
Porez_etal_2014,Tytell_2004
Porez_etal_2014,Videler_etal_1999
Porez_etal_2014,Wolfgang_1999
Porez_etal_2014,Wu_1961
Porez_etal_2014,Yamada_etal_2005
Porez_etal_2014,Yu_etal_2004
Rosic_etal_2017,Affleck_1950
Rosic_etal_2017,Ahlborn_etal_1997
Rosic_etal_2017,Akhtar_etal_2007
Rosic_etal_2017,Alexander_1965
Rosic_etal_2017,Anderson_etal_1998
Rosic_etal_2017,Borazjani_2013_b
Rosic_etal_2017,Breder_19261
Rosic_etal_2017,Chopra_1977
Rosic_etal_2017,DewarGraham_1994c
Rosic_etal_2017,Dewey_etal_2013
Rosic_etal_2017,DonleyDickson_2000
Rosic_etal_2017,Drucker_2001_b
Rosic_etal_2017,Ellerby_etal_2000
Rosic_etal_2017,Feilich_2015
Rosic_etal_2017,Fierstine_1968
Rosic_etal_2017,Gibb_etal_1999
Rosic_etal_2017,Kancharala_2014
Rosic_etal_2017,Karpouzian_etal_1990
Rosic_etal_2017,Katz_1978
Rosic_etal_2017,Katz_2001
Rosic_etal_2017,Lauder_etal_2012
Rosic_etal_2017,Lighthill_1970
Rosic_etal_2017,Long_1992
Rosic_etal_2017,Long_1998
Rosic_etal_2017,Lucas_etal_2015
Rosic_etal_2017,McHenry_etal_1995
Rosic_etal_2017,Muller_etal_1997
Rosic_etal_2017,Nauen_2002
Rosic_etal_2017,Quinn_etal_2014
Rosic_etal_2017,Quinn_etal_2014_b
Rosic_etal_2017,Quinn_etal_2015
Rosic_etal_2017,Quinn_2003
Rosic_etal_2017,Root_2014
Rosic_etal_2017,SepulvedaDickson_2000
Rosic_etal_2017,Shelton_etal_2014
Rosic_etal_2017,Standen_2005
Rosic_etal_2017,Tytell_2006
Rosic_etal_2017,Westneat_1993
Rosic_etal_2017,Wolfgang_etal_1999
Rosic_etal_2017,Wu_1971_b
Rosic_etal_2017,Zhu_2007
Rossi_etal_2011,Hu_2006
Rossi_etal_2011,AndersonChhabra_2002
Rossi_etal_2011,Morgansen_etal_2007
Rossi_etal_2011,Vela_etal_2002
Rossi_etal_2011,LowChong_2010
Rossi_etal_2011,Lauder_etal_2011_c
Rossi_etal_2011,Valdivia_y_Alvarado_2006
Rossi_etal_2011,Ming_etal_2009
Rossi_etal_2011,Nguyen_etal_2011
Rossi_etal_2011,Wang_etal_2008_b
Rossi_etal_2011,Zhang_etal_2008
Rossi_etal_2011,Wang_etal_2009
Rossi_etal_2011,Zhang_etal_2010
Rossi_etal_2011,Rediniotis_etal_2002
Rossi_etal_2011,Zhang_etal_2005
Rossi_etal_2011,Suleman_2008
Rossi_etal_2011,Shatara_etal_2010
Rossi_etal_2011,Jung_etal_2005
Rossi_etal_2011,Wang_etal_2007
Rossi_etal_2011,Teh_2008
Rossi_etal_2011,Meier_2009
Rossi_etal_2011,Russell_1995
Rossi_etal_2011,Mohanchandra_etal_2004
Rossi_etal_2011,Ma_etal_2002
Rossi_etal_2011,Zohar_etal_2002
Rossi_etal_2011,Sfakiotakis_etal_1999
Rossi_etal_2011,Ellerby_etal_2000
Rossi_etal_2011,Gray_1933
Rossi_etal_2011,Visintin_1994
Rossi_etal_2011,Kuribayashi_1986
Rossi_etal_2011,Tsukamoto_etal_1991
Rossi_etal_2011,Tanaka_1986
Rossi_etal_2011,Tsukamoto_etal_1988
Rossi_etal_2011,Kuribayashi_1991
Rossi_etal_2011,Mihalcz_2001
Rossi_etal_2011,Lighthill_1960
Rossi_etal_2011,Wu_1961
Rossi_etal_2011,Liu_2007
Rossi_etal_2011,Zio_etal_2007
SalumaeKruusmaa_2013,Mogdans_2012
SalumaeKruusmaa_2013,Denton_1985
SalumaeKruusmaa_2013,Dehnhardt_etal_1998
SalumaeKruusmaa_2013,Folkesson_2011
SalumaeKruusmaa_2013,Shkurti_etal_2011
SalumaeKruusmaa_2013,Stanway_2010
SalumaeKruusmaa_2013,Medagoda_etal_2011
SalumaeKruusmaa_2013,Arnold_1974
SalumaeKruusmaa_2013,Montgomery_etal_1997
SalumaeKruusmaa_2013,Chagnaud_etal_2008
SalumaeKruusmaa_2013,Liao_2006
SalumaeKruusmaa_2013,Zdravkovich_1997
SalumaeKruusmaa_2013,Cook_2010
SalumaeKruusmaa_2013,Liao_2004
SalumaeKruusmaa_2013,Liao_2007
SalumaeKruusmaa_2013,Liao_etal_2003
SalumaeKruusmaa_2013,Bleckmann_2009
SalumaeKruusmaa_2013,Qualtieri_etal_2011
SalumaeKruusmaa_2013,Qualtieri_etal_2012
SalumaeKruusmaa_2013,Yang_etal_2010
SalumaeKruusmaa_2013,Venturelli_etal_2012
SalumaeKruusmaa_2013,Klein_2011
SalumaeKruusmaa_2013,Yu_etal_2004
SalumaeKruusmaa_2013,Crespi_etal_2007
SalumaeKruusmaa_2013,el_Daou_etal_2012
SalumaeKruusmaa_2013,Salumaee_2011
SalumaeKruusmaa_2013,Coombs_etal_1988
SalumaeKruusmaa_2013,Braitenberg_1984
SalumaeKruusmaa_2013,Sfakiotakis_etal_1999
SalumaeKruusmaa_2013,el_Daou_etal_2011
SalumaeKruusmaa_2013,Visentin_etal_2011
SalumaeKruusmaa_2013,Kruusmaa_etal_2011
SalumaeKruusmaa_2013,Salumaee_etal_2012
SalumaeKruusmaa_2013,Liao_2013
SepulvedaDickson_2000,Aleev_1969
SepulvedaDickson_2000,Altringham_1997
SepulvedaDickson_2000,Arthur_etal_1992
SepulvedaDickson_2000,Beamish_1978
SepulvedaDickson_2000,Block_etal_1992
SepulvedaDickson_2000,Block_etal_1993
SepulvedaDickson_2000,Boutilier_etal_1983
SepulvedaDickson_2000,Brett_1964
SepulvedaDickson_2000,Brett_1965
SepulvedaDickson_2000,Brill_1987
SepulvedaDickson_2000,Brill_1996
SepulvedaDickson_2000,Brill_etal_1999
SepulvedaDickson_2000,Brill_1991
SepulvedaDickson_2000,Brill_1979_b
SepulvedaDickson_2000,Bushnell_1991
SepulvedaDickson_2000,Bushnell_1994
SepulvedaDickson_2000,Bushnell_etal_1984
SepulvedaDickson_2000,Carey_1966
SepulvedaDickson_2000,Carey_etal_1971
SepulvedaDickson_2000,Collette_1978
SepulvedaDickson_2000,DewarGraham_1994a
SepulvedaDickson_2000,Dickson_1994
SepulvedaDickson_2000,Dickson_1995
SepulvedaDickson_2000,Dickson_1996
SepulvedaDickson_2000,Dizon_etal_1977
SepulvedaDickson_2000,DonleyDickson_2000
SepulvedaDickson_2000,Farrell_1996
SepulvedaDickson_2000,Freund_1999
SepulvedaDickson_2000,Gooding_etal_1981
SepulvedaDickson_2000,Graham_1973
SepulvedaDickson_2000,Graham_1975
SepulvedaDickson_2000,Graham_2000
SepulvedaDickson_2000,Graham_etal_1983
SepulvedaDickson_2000,Graham_etal_1989
SepulvedaDickson_2000,Gray_1954
SepulvedaDickson_2000,He_1988
SepulvedaDickson_2000,Herrick_1999
SepulvedaDickson_2000,Hughes_1984
SepulvedaDickson_2000,Johnston_1984
SepulvedaDickson_2000,Joseph_etal_1988
SepulvedaDickson_2000,Korsmeyer_etal_1996
SepulvedaDickson_2000,Korsmeyer_1996_b
SepulvedaDickson_2000,Lindsey_1968
SepulvedaDickson_2000,Magnuson_1970
SepulvedaDickson_2000,Magnuson_1973
SepulvedaDickson_2000,Magnuson_1978
SepulvedaDickson_2000,Magnuson_1978_b
SepulvedaDickson_2000,Mathieu-Costello_etal_1996
SepulvedaDickson_2000,Muir_1969
SepulvedaDickson_2000,Neill_etal_1976
SepulvedaDickson_2000,Perry_etal_1985
SepulvedaDickson_2000,Roberts_1979
SepulvedaDickson_2000,Rome_1995
SepulvedaDickson_2000,Schaefer_1984
SepulvedaDickson_2000,Schaefer_1986
SepulvedaDickson_2000,Stevens_1981
SepulvedaDickson_2000,Stevens_1984
SepulvedaDickson_2000,Stevens_1978
SepulvedaDickson_2000,Sund_etal_1981
SepulvedaDickson_2000,Videler_1993
SepulvedaDickson_2000,Walters_1962
SepulvedaDickson_2000,Webb_1971_b
SepulvedaDickson_2000,Webb_1975
SepulvedaDickson_2000,Webb_1993
SepulvedaDickson_2000,Webb_1998
SepulvedaDickson_2000,Yuen_1966
Sepulveda_etal_2003,Altringham_1997
Sepulveda_etal_2003,Altringham_2001
Sepulveda_etal_2003,Arthur_etal_1992
Sepulveda_etal_2003,Beamish_1978
Sepulveda_etal_2003,Benetti_etal_1995
Sepulveda_etal_2003,Bernal_etal_2001
Sepulveda_etal_2003,Block_1994
Sepulveda_etal_2003,Block_etal_1993
Sepulveda_etal_2003,Brett_1973
Sepulveda_etal_2003,Brill_1979
Sepulveda_etal_2003,Brill_1987
Sepulveda_etal_2003,Brill_1996
Sepulveda_etal_2003,Brill_1991
Sepulveda_etal_2003,Brill_2001
Sepulveda_etal_2003,Brill_etal_2001_b
Sepulveda_etal_2003,Bushnell_1994
Sepulveda_etal_2003,Campbell_1975
Sepulveda_etal_2003,Carey_1966
Sepulveda_etal_2003,Carey_etal_1971
Sepulveda_etal_2003,Collette_1978
Sepulveda_etal_2003,Collette_1975
Sepulveda_etal_2003,DewarGraham_1994a
Sepulveda_etal_2003,Dewar_etal_1994
Sepulveda_etal_2003,Dickson_1995
Sepulveda_etal_2003,Dickson_1996
Sepulveda_etal_2003,DonleyDickson_2000
Sepulveda_etal_2003,Dowis_etal_2003
Sepulveda_etal_2003,Ellerby_etal_2000
Sepulveda_etal_2003,Fierstine_1968
Sepulveda_etal_2003,Freund_1999
Sepulveda_etal_2003,Godsil_1954
Sepulveda_etal_2003,Gooding_etal_1981
Sepulveda_etal_2003,Graham_1973
Sepulveda_etal_2003,Graham_1975
Sepulveda_etal_2003,Graham_etal_1994
Sepulveda_etal_2003,Graham_etal_1990
Sepulveda_etal_2003,Graham_2000
Sepulveda_etal_2003,Graham_2001
Sepulveda_etal_2003,Graham_etal_1983
Sepulveda_etal_2003,Graham_1982
Sepulveda_etal_2003,Graham_etal_1989
Sepulveda_etal_2003,Gray_1954
Sepulveda_etal_2003,He_1986
Sepulveda_etal_2003,Hunter_etal_1986
Sepulveda_etal_2003,Johnston_1984
Sepulveda_etal_2003,Kishinouye_1923
Sepulveda_etal_2003,Korsmeyer_2001
Sepulveda_etal_2003,Lighthill_1969
Sepulveda_etal_2003,Lighthill_1970
Sepulveda_etal_2003,Lindsey_1978
Sepulveda_etal_2003,Lucas_etal_1993
Sepulveda_etal_2003,Magnuson_1969
Sepulveda_etal_2003,Magnuson_1973
Sepulveda_etal_2003,Magnuson_1978
Sepulveda_etal_2003,Magnuson_1966
Sepulveda_etal_2003,Mendo_1988
Sepulveda_etal_2003,Milligan_1996
Sepulveda_etal_2003,Milligan_1993
